SUBSISTEMA,TIPO INSTITUICAO,COD IES,COD UO,IES,IES UO,ASSOCIACAO,NUMERO REGISTO,CURSO,COD CURSO,ECTS,CNA/CL/CI,DURACAO,TIPO CURSO,COD CNAEF,LMA,REGIME GERAL DE ACESSO,MAIORES 23,DIPLOMADOS DET,DIPLOMADOS TESP,OUTROS CURSOS SUPERIORES,CURSOS DUPLA CERTIFICAÇÃO,MEDICINA PARA LICENCIADOS,ESTUDANTES INTERNACIONAIS,MUDANÇA DE PAR,REGIMES ESPECIAIS,TOTAL VAGAS CE,TOTAL VAGAS
Público,Politécnico,3160,3162,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,n/a,R/A-Ef 671/2011,Educação Básica,9853,180,CNA,6 Semestres,L1,144,90,80,2,0,6,0,0,0,0,1,1,9,90
Público,Politécnico,3160,3162,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,n/a,R/A-Ef 672/2011,Gerontologia,L388,180,CNA,6 Semestres,L1,319,60,30,6,0,7,2,3,0,1,2,2,21,53
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 685/2011,Design de Ambientes,9723,180,CNA,6 Semestres,L1,214,40,28,1,0,1,1,3,0,4,1,1,11,40
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 686/2011,Design do Produto,9727,180,CNA,6 Semestres,L1,214,60,40,3,0,3,1,4,0,4,3,2,18,60
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 3335/2011,Engenharia Civil e do Ambiente,9743,180,CNA,6 Semestres,L1,582,35,20,1,0,9,1,0,0,2,2,0,15,35
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 692/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,100,80,3,1,9,1,1,0,2,1,2,18,100
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 25/2017,Engenharia Mecatrónica,9751,180,CNA,6 Semestres,L1,523,56,20,3,7,12,1,5,0,3,2,3,33,56
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 61/2012,Engenharia Mecânica,9123,180,CNA,6 Semestres,L1,521,60,34,2,0,10,1,4,0,7,1,1,25,60
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 688/2011,Engenharia da Computação Gráfica e Multimédia,8407,180,CNA,6 Semestres,L1,523,58,30,3,1,13,1,3,0,3,1,3,25,58
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 26/2017,Engenharia de Redes e Sistemas de Computadores,L153,180,CNA,6 Semestres,L1,481,80,36,5,1,20,1,1,0,6,1,3,35,74
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 56/2022,Gastronomia e Artes Culinárias,L261,180,CNA,6 Semestres,L1,812,28,20,3,0,1,1,1,0,1,0,1,7,28
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 3336/2011,Gestão,9147,180,CNA,6 Semestres,L1,345,50,48,1,0,0,0,0,0,1,0,0,2,50
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 2455/2011,Gestão (regime noturno),9148,180,CNA,6 Semestres,L1,345,45,30,2,0,4,1,1,0,2,4,1,14,45
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 12/2025,Tecnologia Alimentar e Nutrição,L362,180,CNA,3 Anos,L1,541,35,20,1,0,6,1,1,0,3,2,1,14,35
Público,Politécnico,3160,3163,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,n/a,R/A-Ef 693/2011,Turismo,9254,180,CNA,6 Semestres,L1,812,80,50,3,0,3,2,1,0,5,2,4,16,70
Público,Politécnico,3160,3164,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,n/a,R/A-Ef 2511/2011,Contabilidade e Fiscalidade,9498,180,CNA,6 Semestres,L1,344,40,23,3,0,6,0,3,0,3,1,1,16,40
Público,Politécnico,3160,3164,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,n/a,R/A-Ef 3332/2011,Gestão da Distribuição e Logística,8464,180,CNA,6 Semestres,L1,345,35,18,5,0,4,0,3,0,3,1,1,16,35
Público,Politécnico,3160,3164,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,n/a,R/A-Ef 3333/2011,Marketing e Comunicação Empresariais,L366,180,CNA,6 Semestres,L1,342,60,35,5,0,7,0,2,0,4,1,1,19,55
Público,Politécnico,3160,3164,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,n/a,R/A-Cr 32/2012,Organização e Gestão Empresariais,8516,180,CNA,6 Semestres,L1,345,35,20,2,0,4,0,4,0,3,1,1,14,35
Público,Politécnico,3160,3165,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Desporto e Lazer de Melgaço,n/a,R/A-Ef 3334/2011,Desporto e Lazer,9731,180,CNA,6 Semestres,L1,813,90,70,5,1,8,1,1,0,1,1,2,18,90
Público,Politécnico,3160,7075,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,n/a,R/A-Ef 684/2011,Enfermagem,9500,240,CNA,8 Semestres,L1,723,86,70,4,0,4,2,0,0,2,2,2,14,86
Público,Politécnico,3160,7075,Instituto Politécnico de Viana do Castelo,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,Alínea a),R/A-Cr 1/2026,Fisioterapia,9504,240,CNA,4 anos,L1,726,60,18,0,0,1,0,0,0,0,1,0,2,20
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 706/2011,Artes Performativas,9681,180,CNA,6 Semestres,L1,212,41,26,3,2,3,2,2,0,1,2,0,15,41
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 707/2011,Artes Plásticas e Multimédia,9347,180,CNA,6 Semestres,L1,211,63,45,4,2,1,1,3,0,4,3,0,18,63
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Cr 708/2011,Comunicação Social,9054,180,CNA,3 anos,L1,321,97,64,4,4,4,5,3,0,7,5,1,32,97
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 3338/2011,Desporto e Atividade Física,9850,180,CNA,6 Semestres,L1,813,53,37,3,1,1,1,3,0,2,5,0,16,53
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 3339/2011,Educação Básica,9853,180,CNA,6 Semestres,L1,144,80,65,3,0,9,3,0,0,0,0,0,15,80
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 710/2011,Educação Social,9084,180,CNA,6 Semestres,L1,762,90,64,9,1,5,2,2,0,4,3,0,26,90
Público,Politécnico,3180,3181,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,n/a,R/A-Ef 3340/2011,Publicidade e Relações Públicas,9930,180,CNA,6 Semestres,L1,342,70,67,1,0,0,0,0,0,0,1,1,2,70
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Cr 134/2023,Ciências e Tecnologia do Ambiente,9709,180,CNA,3 Anos,L1,422,57,35,1,1,4,2,1,0,8,4,1,21,57
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 3563/2011,Contabilidade,9056,180,CNA,6 Semestres,L1,344,50,40,3,1,1,1,1,0,1,1,1,9,50
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 3344/2011,Engenharia Civil,9089,180,CNA,6 Semestres,L1,582,66,43,2,1,3,1,3,0,11,1,1,22,66
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 728/2011,Engenharia Eletrotécnica,9109,180,CNA,6 Semestres,L1,522,68,48,2,1,5,1,7,0,2,1,1,19,68
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 729/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,130,66,8,1,25,4,10,0,9,4,3,61,130
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 730/2011,Engenharia Mecânica,9123,180,CNA,6 Semestres,L1,521,70,44,1,1,3,1,10,0,6,3,1,25,70
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Cr 55/2014,Gestão Industrial,8296,180,CNA,6 Semestres,L1,345,55,35,1,1,3,1,3,0,8,2,1,19,55
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 731/2011,Gestão de Empresas,9152,180,CNA,6 Semestres,L1,345,158,70,5,1,2,2,4,0,2,2,1,18,89
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 731/2011,Gestão de Empresas (regime pós-laboral),9994,180,CNA,6 Semestres,L1,345,0,35,24,1,1,2,1,0,2,2,1,33,69
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 732/2011,Marketing,9205,180,CNA,6 Semestres,L1,342,63,46,6,1,1,1,2,0,3,2,1,16,63
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Cr 43/2012,Tecnologia e Design de Mobiliário,8517,180,CNA,6 Semestres,L1,214,60,37,4,1,4,1,3,0,8,1,1,22,60
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 733/2011,Tecnologias e Design de Multimédia,9491,180,CNA,6 Semestres,L1,213,75,48,2,1,4,1,2,0,3,1,1,14,63
Público,Politécnico,3180,3182,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,n/a,R/A-Ef 734/2011,Turismo,9254,180,CNA,6 Semestres,L1,812,68,47,5,1,2,1,2,0,7,2,1,20,68
Público,Politécnico,3180,3185,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,n/a,R/A-Cr 22/2023,Biotecnologia,9016,180,CNA,6 Semestres,L1,524,40,25,2,1,2,1,1,0,5,1,2,13,40
Público,Politécnico,3180,3185,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,n/a,R/A-Ef 223/2012,Enfermagem Veterinária,9085,180,CNA,6 Semestres,L1,640,60,45,4,0,1,3,0,0,0,4,3,12,60
Público,Politécnico,3180,3185,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,n/a,R/A-Ef 700/2011,Engenharia Agronómica,9086,180,CNA,6 Semestres,L1,621,40,25,2,1,2,1,1,0,5,1,2,13,40
Público,Politécnico,3180,3185,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,n/a,R/A-Ef 701/2011,Engenharia Alimentar,9087,180,CNA,6 Semestres,L1,541,40,25,2,1,2,1,1,0,5,1,2,13,40
Público,Politécnico,3180,3185,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,n/a,R/A-Ef 703/2011,Engenharia Zootécnica,9129,180,CNA,6 Semestres,L1,621,40,25,2,1,2,1,1,0,5,1,2,13,40
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Ef 176/2012,Engenharia Informática e Telecomunicações,9122,180,CNA,6 Semestres,L1,523,50,36,1,0,4,1,1,0,5,1,1,13,50
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Cr 45/2022,Gestão Comercial,L021,180,CNA,6 Semestres,L1,345,43,35,1,0,2,1,1,0,1,1,1,7,43
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Ef 723/2011,"Gestão Turística, Cultural e Patrimonial",9179,180,CNA,6 Semestres,L1,812,40,21,5,0,2,1,2,0,5,2,2,17,40
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Ef 180/2012,Gestão e Informática,9168,180,CNA,6 Semestres,L1,345,40,23,2,0,2,1,2,0,6,2,2,15,40
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Ef 224/2012,Secretariado de Administração,L116,180,CNA,6 Semestres,L1,346,56,36,8,0,2,2,2,0,2,1,3,17,56
Público,Politécnico,3180,3186,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,n/a,R/A-Ef 250/2012,Serviço Social,9238,180,CNA,6 Semestres,L1,762,60,55,2,0,1,0,0,0,0,1,1,4,60
Público,Politécnico,3180,7085,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,n/a,R/A-Ef 718/2011,Enfermagem,9500,240,CNA,8 Semestres,L1,723,102,90,5,0,0,1,0,0,2,3,1,11,102
Público,Politécnico,3180,7085,Instituto Politécnico de Viseu,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,Alínea a),R/A-Cr 1/2026,Fisioterapia,9504,240,CNA,4 anos,L1,726,60,18,1,0,0,0,0,0,0,1,0,2,20
Público,Politécnico,3240,3241,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,n/a,R/A-Ef 3327/2011,Contabilidade,9056,180,CNA,6 Semestres,L1,344,25,16,3,0,5,0,0,0,1,0,0,9,25
Público,Politécnico,3240,3241,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,n/a,R/A-Ef 637/2011,Gestão de Empresas,9152,180,CNA,6 Semestres,L1,345,60,50,5,0,4,0,0,0,1,0,0,10,60
Público,Politécnico,3240,3241,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,n/a,R/A-Ef 638/2011,Gestão de Recursos Humanos e Comportamento Organizacional,9640,180,CNA,6 Semestres,L1,345,45,35,3,0,4,0,0,0,1,0,2,8,45
Público,Politécnico,3240,3241,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,n/a,R/A-Cr 64/2020,Turismo e Gestão do Património Cultural,L207,180,CNA,6 Semestres,L1,812,40,27,2,0,2,0,2,0,5,0,2,11,40
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Cr 648/2011,Conservação e Restauro,9380,180,CNA,3 anos,L1,215,35,32,1,0,0,1,1,0,0,0,0,3,35
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Ef 649/2011,Design e Tecnologia das Artes Gráficas,9644,180,CNA,6 Semestres,L1,213,45,45,0,0,0,0,0,0,0,0,0,0,45
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Alínea a),R/A-Cr 148/2022,Engenharia Civil,9089,180,CNA,6 Semestres,L1,582,30,10,5,0,0,2,0,0,3,0,0,10,20
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Ef 651/2011,Engenharia Eletrotécnica e de Computadores,9112,180,CNA,6 Semestres,L1,523,40,30,3,0,1,0,1,0,5,0,0,10,40
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Ef 652/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,70,60,1,0,9,0,0,0,0,0,0,10,70
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Ef 654/2011,Fotografia,9645,180,CNA,6 Semestres,L1,213,30,28,1,0,0,0,0,0,1,0,0,2,30
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Alínea a),R/A-Cr 40/2019,Gestão da Edificação e Obras,L186,180,CNA,6 Semestres,L1,582,72,20,3,0,0,0,0,0,5,2,0,10,30
Público,Politécnico,3240,3242,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,n/a,R/A-Cr 124/2016,Tecnologia Química,L142,180,CNA,6 Semestres,L1,524,25,16,2,0,3,0,1,0,3,0,0,9,25
Público,Politécnico,3240,3243,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,n/a,R/A-Cr 32/2025,Cinema e Média Digitais,L371,180,CNA,3 Anos,L1,213,25,18,2,0,4,0,1,0,0,0,0,7,25
Público,Politécnico,3240,3243,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,n/a,R/A-Cr 118/2020,Computação e Logística,L211,180,CNA,6 Semestres,L1,481,30,16,0,0,4,0,1,0,9,0,0,14,30
Público,Politécnico,3240,3243,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,n/a,R/A-Ef 641/2011,Comunicação Social: Jornalismo e Comunicação Empresarial,L297,180,CNA,6 Semestres,L1,321,40,35,1,0,2,0,1,0,1,0,0,5,40
Público,Politécnico,3240,3243,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,n/a,R/A-Ef 643/2011,Engenharia Mecânica,9123,180,CNA,6 Semestres,L1,521,25,16,3,0,3,1,1,0,1,0,0,9,25
Público,Politécnico,3240,3243,Instituto Politécnico de Tomar,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,n/a,R/A-Ef 644/2011,Informática e Tecnologias Multimédia,L143,180,CNA,6 Semestres,L1,481,30,25,1,0,1,1,1,0,1,0,0,5,30
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 1027/2011,Antropologia,9448,180,CNA,6 Semestres,L1,312,55,27,11,0,0,2,4,0,4,2,0,23,50
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 3381/2011,Arquitetura,9257,300,CNA,5 Anos,MI,581,75,51,2,0,0,4,2,0,7,5,2,20,73
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 3373/2011,Ciência Política,9019,180,CNA,6 Semestres,L1,313,65,41,10,0,0,3,3,0,4,4,0,24,65
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Cr 27/2019,Ciência de Dados,L188,180,CNA,6 Semestres,L1,481,135,60,7,0,0,3,3,0,4,5,1,22,83
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Cr 27/2019,Ciência de Dados (regime pós-laboral),L189,180,CNA,6 Semestres,L1,481,0,30,9,0,0,3,3,0,3,4,0,22,52
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Cr 195/2025,Direito,L402,240,CNA,4 anos,L1,380,70,26,2,0,0,0,1,0,5,0,1,8,35
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 1028/2011,Economia,9081,180,CNA,6 Semestres,L1,314,110,72,5,0,0,3,2,0,9,9,6,28,106
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 1029/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,170,90,9,0,0,2,4,0,5,2,2,22,114
Público,Universitário,6800,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE - Instituto Universitário de Lisboa,n/a,R/A-Ef 1029/2011,Engenharia Informática (regime pós-laboral),9885,180,CNA,6 Semestres,L1,523,0,35,7,0,0,2,4,0,4,2,2,19,56
